title,price,sold_quantity
Iphone 4s De 64g Libre,2000,0
Iphone,2000,0
Iphone 4s 16gb.  Excelentes Condiciones,2050,0
"Iphone 4s 16 Gb Wifi, Celular Smartphone ¡envío Gratis!",2099,0
Iphone 4s 16gb + Super Paquete,2099.9,0
Iphone 4s Blanco 32gb A&t ,2100,0
Iphone 4s En Caja,2100,0
Iphone 4s 16gb A1387 Negro,2100,0
Iphone 4s,2100,0
Iphon 4s,2100,0
Celular Iphone 4 S Apple,2100,0
Apple Iphone 4s 16gb Libre De Fabrica Blanco Y Negro,2100,12
Iphone 4s De 16 Gb Iusacell Color Blanco Excelente Estado,2190,0
Celular Iphone 4s 16gb Original Caja Genérica Negro,2199,0
Iphone 4s Liberado Semi Nuevo 16gb,2199,0
Iphone 4s,2200,0
Iphone 4s,2200,0
Apple Iphone 4s 8gb Seminuevo*** De Telcel. Un Solo Dueño.,2200,0
Iphone 4s 16 Gb Color Negro Original Un Solo Dueño Liberado,2200,0
Iphone 4s 16 Gigas $2200,2200,0
Iphone 4s 32gb,2200,0
Iphone 4s De 64 Gb Libre Para Cualquier Compañia.,2200,0
Apple Iphone 4s Negro 32 Gb,2200,0
Iphone 4s Blanco Semi Nuevo Liberado,2200,0
Celular Iphone 4s 16gb Original Caja Genérica Negro + Funda ,2229,0
Iphone 4 S + Regalo  Liberado,2250,9
Iphone 4s 32gb,2250,0
Celular Iphone 4s 16gb Original Desbloqueado Negro Usado,2290,1
Iphone 4s Md276ll/a 16gb Black Estetica 9.9 Envio Gratis!,2300,0
Apple Iphone 4s Md276ll/a 16 Gb Black Impecable Envio Gratis,2300,0
Apple Iphone 4s 16gb ,2300,0
Celular Iphone 4s 16gb Original Caja Gen. Calidad Negro ,2398,156
"Celular Iphone 4s 16gb Original , Negro Caja Generica",2398,285
Iphone 4 S 16 Gb Nuevos + Regalo  Liberado,2399,5
"Iphone 4s 64gb Libre, Puedo Negociar",2400,0
Iphone 4s 16 Gb  Memoria Nuevo,2400,0
Iphone 4s 16 Gb,2400,0
Iphone 4 S 16 Gb Nuevos + Regalo  Liberado,2400,4
I Phone 4s 16gb Libre Al 100,2400,0
Iphone 4s 32gb En Oferta Con Clip Y Protector De Cristal,2499,0
Celular Iphone 4s 32gb Original Caja Genérica  Blanco,2500,2
Celular Iphone 4s 32gb Original Caja Genérica Negro,2500,1
Celular Iphone 4s 32gb Original Caja Genérica Negro + Funda,2500,0
Iphone 4s A1387 Para Partes Pregunten,2500,0
2 Iphone 4s 16 Gb Con Pequeños Detalles,2500,0
Iphone 4s,2500,0
Iphone 4s 32 Gb,2500,0
Iphone 4s 8gb,2500,0
Remato Iphone 4s Negro,2500,0
Iphone 4s... 16gb.... Libre,2500,0
Iphone 4s,2500,0
Iphone 4s 8gb Original,2500,0
Iphone 4s De 64gb Envio,2500,0
Iphone 4s 8gb Mas Bank De Carga,2500,0
Celular Iphone 4s 32gb Original Caja Genérica  Bco + Funda,2520,1
Iphone 4s,2550,0
Iphone 4 S Seminuevo Liberado,2600,0
Celular Apple Iphone 4s 16 Gb Liberado Gps 3g + Regalos,2699,1
Iphone 4s 32gb,2700,0
Iphone 4s,2700,0
Iphone 4s Blanco 32gb Usado,2800,0
Celular Iphone 4s 16gb Caja Gen. Calidad Color Blanco,2850,0
Iphone 4s 64gb Liberado Para Cualquier Compañía,2900,0
Celular Iphone 4s 32gb  Negro Desbloqueado,2990,53
Iphone 4s,2990,0
Celular Barato Apple Iphone 4s 8gb Español Wifi 8mp Whatsapp,2999,2
Iphone  4s 8gb Blanco Excelente Estado (todo Original),2999,0
Iphone 4s 64gb Blanco Excelentes Condiciones Caja Original,2999,0
Iphone 4s,3000,0
Iphone 4s,3000,0
#telefono Iphone,3000,0
Iphone 4s,3000,0
Iphone 4s De 64g,3000,0
Iphone 4s,3000,0
Iphone 4s 8gb + Motoplay 3ra Generación Liberados,3000,0
Apple Iphone 4s 64gb 100% Original Desbloqueado Oportunidad,3195,0
Celular Galaxy S4 16g Lte 4g Libre De Fabrica Meses Sin Int,3199,0
Iphone 4s 64gb Excelentes Condiciones Funcionando,3200,0
Iphone 4s 64gb Negro,3200,0
"Iphone 4s 16 Gb ¡gran Remate, 1000 Pesos!",3200,0
Iphone S4 Negro,3200,0
Iphone 4s 32gb Cualquier Compañia Excelentes Condiciones,3299,0
Iphone 4s 16gb Usado Liberado,3500,0
Iphone 4s 64gb Black,3500,0
Iphone 4s De 64 Gb,3500,0
Iphone 4s 64 Gb,3799,0
Se Vende Iphone 4s En Excelente Estado,3800,0
Celular Barato Apple Iphone 4s 64gb Español Wifi 8m Whatsapp,3999,28
