title,price,sold_quantity
Iphone 8 Plus,15500,0
Iphone 8 Plus 64 Gb,15500,0
Iphone 8 De 64gb Gris Espacial Nuevos Sellados Msi + Envío,15499,4
Iphone 8 Plus De 64g Libre De Fabrica Como Nuevo Garantia !,15499,1
Remato Iphone 8 Plus 64gb Blanco Libre Telcel Att 4g Checalo,15499,0
Iphone 8 64 Gb Original,15499,0
Iphone 8 Plus,15470,0
Iphone 8 Plus 64gb Libres Envio Gratis,15400,1
Iphone 8 Plus Nuevecito,15300,0
" Apple Iphone 8 Plus Gsm 64gb, Negro,oro,plata Desbloqueado",15300,0
Iphone 8 4g Lte 64gb 12mp Envio Gratis Regalo Gratis,15220,0
Iphone 8 Gold 64gb Nuevo Sellado Msi + Envió Gratis,15200,0
Iphone 8 De 64gb Libre Nuevo Envió Gratis + Msi,15200,0
Iphone 8 64gb,15200,0
Iphone 8 Plus Color Oro ,15200,0
Iphone 8 De 64gb Nuevo Caja Sellada,15200,0
Celular Apple Iphone 8 Plus 64 Gb  Nuevo Desbloqueado,15199.2,0
Iphone 8 Normal 64gb Nuevos,15199,0
Iphone Apple  8 64 Gb Nuevos Libre Sellados Nacional,15199,0
Iphone 8 64gb Nuevo Silver Desbloqueado,15100,0
Iphone 8 Plus Perfecto Estado,15099,0
Iphone 8 Plus 64 Gb At&t Plata Envío Gratis!!,15099,0
8 Iphone Apple,15050,0
Iphone 8 De 64gb Space Gray Nuevo Sellado Y Libre De Fábrica,15000,1
Iphone 8 De 64gb Plata  Nuevo Sellado Y Libre De Fábrica,15000,3
Iphone 8 64gb Silver En Caja At&t Impecable Garantía Apple,15000,0
Iphone 8 Plus 64 Gb,15000,0
Iphone 8 Plus 64 (entregas Personales),15000,1
Iphone 8 64 Gb Silver,15000,0
Iphone 8 Plus De 64gb,15000,0
Iphone 8 Plus De 64 Gb Libre,15000,0
Iphone 8 Plus 64gb,15000,0
Iphone X Y Iphone 8 Plus,15000,0
Iphone 8 Plus,15000,0
Vendo Excelente Iphone 8 Sin Ningún Detalle,15000,0
Iphone 8 Plus De 64gb,15000,0
Iphone 8,15000,0
Iphone 8 64gb Nuevo Plata Negro Y Dorado,15000,0
Iphone 8 Plus 64 Gb Telcel,15000,0
Iphone 8 Semi Nuevo,15000,0
Iphone 8 64gb,15000,0
Iphone 8 Plus 64g Libre (applecare+diciembre2019),15000,0
Iphone 8 Plus 64 Gb,15000,0
Iphone 8 Plus 64gb,15000,0
Iphone 8 64gb  Nuevo Y Sellado,15000,0
Iphone 8 Plus De 64 Gb,15000,0
Iphone 8 Plus 64 Gb Medio Uso,15000,0
Iphone 8plus De 64gb,15000,0
Iphone 8 Nuevo 64 Gb Color Blanco Con Garantía,15000,0
Iphone 8 De 64 Gb,15000,0
Iphone 8 Plus 64 Gb Nuevo,15000,0
Iphone 8 Plus 64 Gb,15000,0
Iphone 8 Plus At&t Accesorios Y Cajas Originales,15000,0
Iphone 8 Plus,15000,0
Iphone 8 Plus 64 Gb Color Oro ,15000,0
Iphone 8 64 Gb Nuevo!,15000,0
Iphone 8 Plus Gold 64 Gb,15000,0
Iphone 8plus 64gb,15000,0
Iphone 8 64 Gb,15000,0
Iphone 8 Plus 64 Gb Libre,15000,0
I Phone 8 Plus.,15000,0
!phone 8 Plus,15000,0
Iphone 8 Plus 64gb Space Gray,15000,0
Iphone 8 64gb Nuevo Sellado Space Gray,15000,0
Iphone 8 Negro,15000,0
Iphone 8 Plus 64 Gb Dorado,15000,0
Iphone 8 64 Gb Sellado,15000,0
